candidate_id,centre_id,year,session,exam_id,exam_level,exam_difficulty,online_adoption_year,ever_adopts,ability,degree_level,training_type,experience_years,study_hours_per_week,attendance_rate,delivery_mode,base_mark,marks,pass_fail,baseline_average_mark,historical_pass_rate,treated,post
6,18,2022,June,Exam_17,Advanced,0.2561588739646711,2017.0,1,-0.23413695694918055,None,Self-study,4.9,11.448806912373922,81.79430534425791,Online,53.55090325317504,53.047535408574156,Pass,67.55018038082011,1.0,1,1
7,18,2015,March,Exam_17,Advanced,0.2561588739646711,2017.0,1,1.5792128155073915,Undergraduate,Self-study,6.5,20.222290335568633,87.72508999540933,Paper,76.46825711911076,77.18531154787955,Pass,80.8389657539269,,1,0
7,18,2016,June,Exam_04,Foundation,-0.11628429734128778,2017.0,1,1.5792128155073915,Undergraduate,Self-study,6.5,20.222290335568633,87.72508999540933,Paper,88.33047297564055,77.02302140811172,Pass,80.8389657539269,1.0,1,0
7,18,2016,September,Exam_07,Intermediate,-0.515906232706024,2017.0,1,1.5792128155073915,Undergraduate,Self-study,6.5,20.222290335568633,87.72508999540933,Paper,85.32858265246422,85.50651189869127,Pass,80.8389657539269,1.0,1,0
7,18,2016,December,Exam_16,Advanced,-0.30354085241505513,2017.0,1,1.5792128155073915,Undergraduate,Self-study,6.5,20.222290335568633,87.72508999540933,Paper,79.26675575100937,83.64101816102503,Pass,80.8389657539269,1.0,1,0
7,18,2020,March,Exam_16,Advanced,-0.30354085241505513,2017.0,1,1.5792128155073915,Undergraduate,Self-study,6.5,20.222290335568633,87.72508999540933,Online,79.26675575100937,82.9742491692921,Pass,80.8389657539269,1.0,1,1
7,18,2021,September,Exam_08,Intermediate,0.10679479421106036,2017.0,1,1.5792128155073915,Undergraduate,Self-study,6.5,20.222290335568633,87.72508999540933,Online,82.21507751787881,90.68480922601185,Pass,80.8389657539269,1.0,1,1
7,18,2022,June,Exam_16,Advanced,-0.30354085241505513,2017.0,1,1.5792128155073915,Undergraduate,Self-study,6.5,20.222290335568633,87.72508999540933,Online,79.26675575100937,87.36097375865262,Pass,80.8389657539269,1.0,1,1
8,4,2013,December,Exam_12,Intermediate,0.2792883344541916,2020.0,1,0.7674347291529088,None,Self-study,0.9,15.169924812090201,89.88719388033488,Paper,68.586851054521,55.87520378543451,Pass,62.68030905908945,,1,0
8,4,2016,June,Exam_03,Foundation,0.11311547859347065,2020.0,1,0.7674347291529088,None,Self-study,0.9,15.169924812090201,89.88719388033488,Paper,74.4177153338246,70.08024213642842,Pass,62.68030905908945,1.0,1,0
8,4,2017,June,Exam_11,Intermediate,0.3002144461741223,2020.0,1,0.7674347291529088,None,Self-study,0.9,15.169924812090201,89.88719388033488,Paper,68.48222049592135,59.88233866545692,Pass,62.68030905908945,1.0,1,0
8,4,2018,December,Exam_05,Foundation,0.2788261096057548,2020.0,1,0.7674347291529088,None,Self-study,0.9,15.169924812090201,89.88719388033488,Paper,73.58916217876319,64.88345164903797,Pass,62.68030905908945,1.0,1,0
8,4,2021,June,Exam_11,Intermediate,0.3002144461741223,2020.0,1,0.7674347291529088,None,Self-study,0.9,15.169924812090201,89.88719388033488,Paper,68.48222049592135,80.30464034282036,Pass,62.68030905908945,1.0,1,1
9,17,2017,March,Exam_04,Foundation,-0.11628429734128778,2017.0,1,-0.4694743859349521,Undergraduate,Training provider,5.4,2.0,89.25329727612144,Online,60.12694140944663,46.96503581390038,Fail,,,1,1
9,17,2020,March,Exam_06,Foundation,-0.0956665520276151,2017.0,1,-0.4694743859349521,Undergraduate,Training provider,5.4,2.0,89.25329727612144,Paper,60.023852682878264,61.88949010442484,Pass,,0.0,1,1
10,25,2014,December,Exam_02,Foundation,-0.2524759077773521,,0,0.5425600435859647,Undergraduate,Training provider,1.8,2.0888462769957634,93.22809693761786,Paper,69.48176624055415,75.95807168100792,Pass,75.95807168100792,,0,0
10,25,2021,June,Exam_02,Foundation,-0.2524759077773521,,0,0.5425600435859647,Undergraduate,Training provider,1.8,2.0888462769957634,93.22809693761786,Paper,69.48176624055415,71.68528735623765,Pass,75.95807168100792,1.0,0,0
10,25,2022,December,Exam_17,Advanced,0.2561588739646711,,0,0.5425600435859647,Undergraduate,Training provider,1.8,2.0888462769957634,93.22809693761786,Paper,56.938592331844035,65.46988630707122,Pass,75.95807168100792,1.0,0,0
11,14,2014,September,Exam_04,Foundation,-0.11628429734128778,2019.0,1,-0.46341769281246226,Undergraduate,Training provider,1.0,12.410579226093253,68.43639389125589,Paper,60.48638776031959,66.71991261273396,Pass,66.02306140335295,,1,0
11,14,2017,September,Exam_03,Foundation,0.11311547859347065,2019.0,1,-0.46341769281246226,Undergraduate,Training provider,1.0,12.410579226093253,68.43639389125589,Paper,59.33938888064579,60.220628650467766,Pass,66.02306140335295,1.0,1,0
11,14,2018,March,Exam_06,Foundation,-0.0956665520276151,2019.0,1,-0.46341769281246226,Undergraduate,Training provider,1.0,12.410579226093253,68.43639389125589,Paper,60.38329903375122,71.12864294685713,Pass,66.02306140335295,1.0,1,0
11,14,2022,June,Exam_05,Foundation,0.2788261096057548,2019.0,1,-0.46341769281246226,Undergraduate,Training provider,1.0,12.410579226093253,68.43639389125589,Paper,58.51083572558437,63.275861014929845,Pass,66.02306140335295,1.0,1,1
12,14,2013,September,Exam_10,Intermediate,-0.4324548451190646,2019.0,1,-0.46572975357025687,Undergraduate,Training provider,12.7,5.383410544713105,77.79934139318625,Paper,60.8322882192329,54.86322654993051,Pass,57.21814884462193,,1,0
12,14,2015,December,Exam_10,Intermediate,-0.4324548451190646,2019.0,1,-0.46572975357025687,Undergraduate,Training provider,12.7,5.383410544713105,77.79934139318625,Paper,60.8322882192329,51.12005509950864,Pass,57.21814884462193,1.0,1,0
12,14,2016,March,Exam_11,Intermediate,0.3002144461741223,2019.0,1,-0.46572975357025687,Undergraduate,Training provider,12.7,5.383410544713105,77.79934139318625,Paper,57.16894176276696,66.40159492451764,Pass,57.21814884462193,1.0,1,0
12,14,2018,March,Exam_17,Advanced,0.2561588739646711,2019.0,1,-0.46572975357025687,Undergraduate,Training provider,12.7,5.383410544713105,77.79934139318625,Paper,52.38921962381422,55.11573086555299,Pass,57.21814884462193,1.0,1,0
12,14,2018,December,Exam_17,Advanced,0.2561588739646711,2019.0,1,-0.46572975357025687,Undergraduate,Training provider,12.7,5.383410544713105,77.79934139318625,Paper,52.38921962381422,58.5901367835999,Pass,57.21814884462193,1.0,1,0
12,14,2020,December,Exam_14,Advanced,-0.2638505204239646,2019.0,1,-0.46572975357025687,Undergraduate,Training provider,12.7,5.383410544713105,77.79934139318625,Online,54.9892665957574,52.30259017741897,Pass,57.21814884462193,1.0,1,1
13,13,2016,December,Exam_03,Foundation,0.11311547859347065,,0,0.24196227156603412,Postgraduate,Self-study,5.2,8.98401687492099,85.15222445321004,Paper,68.45983002891818,64.1830176517871,Pass,,,0,0
13,13,2017,March,Exam_13,Advanced,-0.34799207698996343,,0,0.24196227156603412,Postgraduate,Self-study,5.2,8.98401687492099,85.15222445321004,Paper,60.76536780683536,57.615551619946075,Pass,,1.0,0,0
13,13,2017,September,Exam_16,Advanced,-0.30354085241505513,,0,0.24196227156603412,Postgraduate,Self-study,5.2,8.98401687492099,85.15222445321004,Paper,60.54311168396082,69.92801605328765,Pass,,1.0,0,0
13,13,2018,September,Exam_16,Advanced,-0.30354085241505513,,0,0.24196227156603412,Postgraduate,Self-study,5.2,8.98401687492099,85.15222445321004,Paper,60.54311168396082,68.29877528617328,Pass,,1.0,0,0
13,13,2021,June,Exam_13,Advanced,-0.34799207698996343,,0,0.24196227156603412,Postgraduate,Self-study,5.2,8.98401687492099,85.15222445321004,Paper,60.76536780683536,65.83809053261604,Pass,,1.0,0,0
14,7,2017,September,Exam_05,Foundation,0.2788261096057548,2019.0,1,-1.913280244657798,Undergraduate,Training provider,15.5,9.906854985075567,82.56914441805425,Paper,51.3913405528678,56.47248464103713,Pass,56.47248464103713,,1,0
14,7,2020,September,Exam_10,Intermediate,-0.4324548451190646,2019.0,1,-1.913280244657798,Undergraduate,Training provider,15.5,9.906854985075567,82.56914441805425,Online,49.947745326491905,62.834077068403545,Pass,56.47248464103713,1.0,1,1
14,7,2021,December,Exam_11,Intermediate,0.3002144461741223,2019.0,1,-1.913280244657798,Undergraduate,Training provider,15.5,9.906854985075567,82.56914441805425,Paper,46.28439887002597,46.11669948604846,Fail,56.47248464103713,1.0,1,1
15,12,2013,December,Exam_01,Foundation,0.032282650554696535,2018.0,1,-1.7249178325130328,Undergraduate,Self-study,0.6,2.0,74.24880658671077,Paper,43.22931294903304,52.02754320449997,Pass,40.421164925299536,,1,0
15,12,2015,December,Exam_16,Advanced,-0.30354085241505513,2018.0,1,-1.7249178325130328,Undergraduate,Self-study,0.6,2.0,74.24880658671077,Paper,34.9084304638818,29.46156629736881,Fail,40.421164925299536,1.0,1,0
15,12,2016,December,Exam_04,Foundation,-0.11628429734128778,2018.0,1,-1.7249178325130328,Undergraduate,Self-study,0.6,2.0,74.24880658671077,Paper,43.97214768851296,34.243275948307186,Fail,40.421164925299536,0.5,1,0
15,12,2017,December,Exam_06,Foundation,-0.0956665520276151,2018.0,1,-1.7249178325130328,Undergraduate,Self-study,0.6,2.0,74.24880658671077,Paper,43.869058961944596,45.95227425102218,Fail,40.421164925299536,0.3333333333333333,1,0
15,12,2021,September,Exam_03,Foundation,0.11311547859347065,2018.0,1,-1.7249178325130328,Undergraduate,Self-study,0.6,2.0,74.24880658671077,Online,42.82514880883917,42.35971113657189,Fail,40.421164925299536,0.25,1,1
16,23,2014,December,Exam_14,Advanced,-0.2638505204239646,2019.0,1,-0.5622875292409727,Undergraduate,Training provider,0.5,7.196992720511565,71.71896005950077,Paper,48.162691202674786,27.19293743401381,Fail,43.56772120353454,,1,0
16,23,2017,June,Exam_16,Advanced,-0.30354085241505513,2019.0,1,-0.5622875292409727,Undergraduate,Training provider,0.5,7.196992720511565,71.71896005950077,Paper,48.36114286263024,51.78670603740769,Pass,43.56772120353454,0.0,1,0
16,23,2018,December,Exam_04,Foundation,-0.11628429734128778,2019.0,1,-0.5622875292409727,Undergraduate,Training provider,0.5,7.196992720511565,71.71896005950077,Paper,57.4248600872614,51.72352013918211,Pass,43.56772120353454,0.5,1,0
16,23,2019,December,Exam_01,Foundation,0.032282650554696535,2019.0,1,-0.5622875292409727,Undergraduate,Training provider,0.5,7.196992720511565,71.71896005950077,Online,56.682025347781476,60.72277895848753,Pass,43.56772120353454,0.6666666666666666,1,1
17,15,2013,December,Exam_15,Advanced,-0.056803045211810746,2020.0,1,-1.0128311203344238,Postgraduate,Self-study,2.1,5.998549269807868,78.41618627780363,Paper,43.478418632862244,35.58352985302247,Fail,46.17768176405171,,1,0
17,15,2014,September,Exam_10,Intermediate,-0.4324548451190646,2020.0,1,-1.0128311203344238,Postgraduate,Self-study,2.1,5.998549269807868,78.41618627780363,Paper,50.356677632398515,44.093770854875594,Fail,46.17768176405171,0.0,1,0
17,15,2015,March,Exam_17,Advanced,0.2561588739646711,2020.0,1,-1.0128311203344238,Postgraduate,Self-study,2.1,5.998549269807868,78.41618627780363,Paper,41.913609036979835,50.927044953737465,Pass,46.17768176405171,0.0,1,0
17,15,2015,June,Exam_16,Advanced,-0.30354085241505513,2020.0,1,-1.0128311203344238,Postgraduate,Self-study,2.1,5.998549269807868,78.41618627780363,Paper,44.71210766887847,49.63291983018806,Fail,46.17768176405171,0.3333333333333333,1,0
17,15,2015,December,Exam_03,Foundation,0.11311547859347065,2020.0,1,-1.0128311203344238,Postgraduate,Self-study,2.1,5.998549269807868,78.41618627780363,Paper,52.628826013835834,57.057468863862795,Pass,46.17768176405171,0.25,1,0
17,15,2018,September,Exam_15,Advanced,-0.056803045211810746,2020.0,1,-1.0128311203344238,Postgraduate,Self-study,2.1,5.998549269807868,78.41618627780363,Paper,43.478418632862244,38.16067094879042,Fail,46.17768176405171,0.4,1,0
17,15,2018,December,Exam_10,Intermediate,-0.4324548451190646,2020.0,1,-1.0128311203344238,Postgraduate,Self-study,2.1,5.998549269807868,78.41618627780363,Paper,50.356677632398515,50.33263701836177,Pass,46.17768176405171,0.3333333333333333,1,0
17,15,2019,March,Exam_17,Advanced,0.2561588739646711,2020.0,1,-1.0128311203344238,Postgraduate,Self-study,2.1,5.998549269807868,78.41618627780363,Paper,41.913609036979835,43.63341178957514,Fail,46.17768176405171,0.42857142857142855,1,0
18,19,2019,June,Exam_05,Foundation,0.2788261096057548,2016.0,1,0.3142473325952739,Undergraduate,Self-study,3.1,10.405163086082812,96.12551987045082,Online,68.75044960199314,56.81585106036966,Pass,,,1,1
19,11,2014,March,Exam_08,Intermediate,0.10679479421106036,2017.0,1,-0.9080240755212109,Undergraduate,Training provider,0.6,11.744229391602381,73.44066784624194,Paper,49.85873045807289,46.101372402840106,Fail,50.16913634374235,,1,0
19,11,2016,March,Exam_05,Foundation,0.2788261096057548,2017.0,1,-0.9080240755212109,Undergraduate,Training provider,0.6,11.744229391602381,73.44066784624194,Paper,53.99857388109942,54.23690028464459,Pass,50.16913634374235,0.0,1,0
19,11,2018,March,Exam_14,Advanced,-0.2638505204239646,2017.0,1,-0.9080240755212109,Undergraduate,Training provider,0.6,11.744229391602381,73.44066784624194,Paper,46.71195703124802,46.45221795218846,Fail,50.16913634374235,0.5,1,1
19,11,2019,September,Exam_14,Advanced,-0.2638505204239646,2017.0,1,-0.9080240755212109,Undergraduate,Training provider,0.6,11.744229391602381,73.44066784624194,Online,46.71195703124802,62.60568051534223,Pass,50.16913634374235,0.3333333333333333,1,1
19,11,2021,March,Exam_11,Intermediate,0.3002144461741223,2017.0,1,-0.9080240755212109,Undergraduate,Training provider,0.6,11.744229391602381,73.44066784624194,Online,48.89163219825758,52.896805538424275,Pass,50.16913634374235,0.5,1,1
19,11,2021,June,Exam_10,Intermediate,-0.4324548451190646,2017.0,1,-0.9080240755212109,Undergraduate,Training provider,0.6,11.744229391602381,73.44066784624194,Paper,52.55497865472352,63.288145067403555,Pass,50.16913634374235,0.6,1,1
19,11,2022,March,Exam_10,Intermediate,-0.4324548451190646,2017.0,1,-0.9080240755212109,Undergraduate,Training provider,0.6,11.744229391602381,73.44066784624194,Paper,52.55497865472352,54.13590312899025,Pass,50.16913634374235,0.6666666666666666,1,1
20,15,2020,March,Exam_04,Foundation,-0.11628429734128778,2020.0,1,-1.4123037013352915,Postgraduate,Self-study,5.9,2.852372301739256,67.32779147244042,Paper,49.535556711844464,41.91448231337654,Fail,,,1,1
21,12,2013,September,Exam_07,Intermediate,-0.515906232706024,2018.0,1,1.465648768921554,Postgraduate,Training provider,2.3,18.73999765300718,87.06847128206749,Paper,81.44749561651393,81.17156341475109,Pass,81.52263551048722,,1,0
21,12,2016,March,Exam_02,Foundation,-0.2524759077773521,2018.0,1,1.465648768921554,Postgraduate,Training provider,2.3,18.73999765300718,87.06847128206749,Paper,85.13034399187057,89.64137672519043,Pass,81.52263551048722,1.0,1,0
21,12,2016,September,Exam_06,Foundation,-0.0956665520276151,2018.0,1,1.465648768921554,Postgraduate,Training provider,2.3,18.73999765300718,87.06847128206749,Paper,84.34629721312189,77.72943160931551,Pass,81.52263551048722,1.0,1,0
21,12,2017,December,Exam_04,Foundation,-0.11628429734128778,2018.0,1,1.465648768921554,Postgraduate,Training provider,2.3,18.73999765300718,87.06847128206749,Paper,84.44938593969025,77.54817029269184,Pass,81.52263551048722,1.0,1,0
21,12,2021,June,Exam_06,Foundation,-0.0956665520276151,2018.0,1,1.465648768921554,Postgraduate,Training provider,2.3,18.73999765300718,87.06847128206749,Online,84.34629721312189,87.42075865969723,Pass,81.52263551048722,1.0,1,1
21,12,2022,September,Exam_06,Foundation,-0.0956665520276151,2018.0,1,1.465648768921554,Postgraduate,Training provider,2.3,18.73999765300718,87.06847128206749,Online,84.34629721312189,77.01866639315325,Pass,81.52263551048722,1.0,1,1
22,3,2014,December,Exam_03,Foundation,0.11311547859347065,,0,-0.22577630048653566,Undergraduate,Self-study,1.6,9.377937145443319,73.66411557996568,Paper,61.22096370674187,69.7751087724029,Pass,69.7751087724029,,0,0
23,17,2013,June,Exam_03,Foundation,0.11311547859347065,2017.0,1,0.06752820468792384,None,Self-study,2.8,14.137842190368445,86.95354829952868,Paper,67.72112539402156,74.86458634125343,Pass,62.03460474812863,,1,0
23,17,2013,December,Exam_03,Foundation,0.11311547859347065,2017.0,1,0.06752820468792384,None,Self-study,2.8,14.137842190368445,86.95354829952868,Paper,67.72112539402156,66.68879380822622,Pass,62.03460474812863,1.0,1,0
23,17,2014,September,Exam_06,Foundation,-0.0956665520276151,2017.0,1,0.06752820468792384,None,Self-study,2.8,14.137842190368445,86.95354829952868,Paper,68.76503554712698,59.96907698350619,Pass,62.03460474812863,1.0,1,0
23,17,2016,September,Exam_12,Intermediate,0.2792883344541916,2017.0,1,0.06752820468792384,None,Self-study,2.8,14.137842190368445,86.95354829952868,Paper,61.89026111471795,43.76161769275832,Fail,62.03460474812863,1.0,1,0
23,17,2016,December,Exam_14,Advanced,-0.2638505204239646,2017.0,1,0.06752820468792384,None,Self-study,2.8,14.137842190368445,86.95354829952868,Paper,59.605955389108736,64.88894891489896,Pass,62.03460474812863,0.75,1,0
23,17,2018,March,Exam_14,Advanced,-0.2638505204239646,2017.0,1,0.06752820468792384,None,Self-study,2.8,14.137842190368445,86.95354829952868,Online,59.605955389108736,63.34164652135454,Pass,62.03460474812863,0.8,1,1
23,17,2020,March,Exam_02,Foundation,-0.2524759077773521,2017.0,1,0.06752820468792384,None,Self-study,2.8,14.137842190368445,86.95354829952868,Online,69.54908232587567,63.1402989856536,Pass,62.03460474812863,0.8333333333333334,1,1
23,17,2020,December,Exam_09,Intermediate,0.09176129913257385,2017.0,1,0.06752820468792384,None,Self-study,2.8,14.137842190368445,86.95354829952868,Online,62.82789629132604,64.00051813393357,Pass,62.03460474812863,0.8571428571428571,1,1
24,3,2013,March,Exam_06,Foundation,-0.0956665520276151,,0,-1.4247481862134568,Postgraduate,Training provider,3.0,2.0,67.72751745200844,Paper,47.549052294164184,47.65382743736173,Fail,49.30787904980059,,0,0
24,3,2015,September,Exam_06,Foundation,-0.0956665520276151,,0,-1.4247481862134568,Postgraduate,Training provider,3.0,2.0,67.72751745200844,Paper,47.549052294164184,50.96193066223946,Pass,49.30787904980059,0.0,0,0
24,3,2016,March,Exam_16,Advanced,-0.30354085241505513,,0,-1.4247481862134568,Postgraduate,Training provider,3.0,2.0,67.72751745200844,Paper,38.58842379610139,31.925640690587997,Fail,49.30787904980059,0.5,0,0
24,3,2019,December,Exam_03,Foundation,0.11311547859347065,,0,-1.4247481862134568,Postgraduate,Training provider,3.0,2.0,67.72751745200844,Paper,46.505142141058755,41.29096829269057,Fail,49.30787904980059,0.3333333333333333,0,0
24,3,2020,June,Exam_13,Advanced,-0.34799207698996343,,0,-1.4247481862134568,Postgraduate,Training provider,3.0,2.0,67.72751745200844,Paper,38.81067991897593,36.62096375619056,Fail,49.30787904980059,0.25,0,0
24,3,2021,June,Exam_01,Foundation,0.032282650554696535,,0,-1.4247481862134568,Postgraduate,Training provider,3.0,2.0,67.72751745200844,Paper,46.909306281252626,40.47226124744802,Fail,49.30787904980059,0.2,0,0
24,3,2021,September,Exam_18,Advanced,0.05958877973088396,,0,-1.4247481862134568,Postgraduate,Training provider,3.0,2.0,67.72751745200844,Paper,36.772775635371694,45.155077449743274,Fail,49.30787904980059,0.16666666666666666,0,0
25,19,2015,March,Exam_11,Intermediate,0.3002144461741223,2016.0,1,-0.5443827245251827,Undergraduate,Training provider,0.1,2.0,87.6183501029164,Paper,49.51456853211087,37.79654884707734,Fail,43.935188389814726,,1,0
25,19,2015,September,Exam_05,Foundation,0.2788261096057548,2016.0,1,-0.5443827245251827,Undergraduate,Training provider,0.1,2.0,87.6183501029164,Paper,54.62151021495271,50.07382793255212,Pass,43.935188389814726,0.0,1,0
25,19,2018,September,Exam_07,Intermediate,-0.515906232706024,2016.0,1,-0.5443827245251827,Undergraduate,Training provider,0.1,2.0,87.6183501029164,Paper,53.595171926511604,64.22947746613718,Pass,43.935188389814726,0.5,1,1
25,19,2019,June,Exam_07,Intermediate,-0.515906232706024,2016.0,1,-0.5443827245251827,Undergraduate,Training provider,0.1,2.0,87.6183501029164,Online,53.595171926511604,56.95901295883174,Pass,43.935188389814726,0.6666666666666666,1,1
25,19,2020,June,Exam_01,Foundation,0.032282650554696535,2016.0,1,-0.5443827245251827,Undergraduate,Training provider,0.1,2.0,87.6183501029164,Paper,55.854227510208,59.13591908517555,Pass,43.935188389814726,0.75,1,1
25,19,2021,December,Exam_12,Intermediate,0.2792883344541916,2016.0,1,-0.5443827245251827,Undergraduate,Training provider,0.1,2.0,87.6183501029164,Online,49.619199090710524,64.80746595841094,Pass,43.935188389814726,0.8,1,1
25,19,2022,December,Exam_13,Advanced,-0.34799207698996343,2016.0,1,-0.5443827245251827,Undergraduate,Training provider,0.1,2.0,87.6183501029164,Paper,47.7556011479313,45.85319496020714,Fail,43.935188389814726,0.8333333333333334,1,1
26,20,2014,March,Exam_16,Advanced,-0.30354085241505513,2018.0,1,0.11092258970986608,Undergraduate,Self-study,27.4,10.562686306064547,84.51690329966422,Paper,70.91335694557289,91.43732621528102,Pass,80.86423710992202,,1,0
26,20,2015,June,Exam_05,Foundation,0.2788261096057548,2018.0,1,0.11092258970986608,Undergraduate,Self-study,27.4,10.562686306064547,84.51690329966422,Paper,78.00152213546883,83.97041772104058,Pass,80.86423710992202,1.0,1,0
26,20,2017,June,Exam_13,Advanced,-0.34799207698996343,2018.0,1,0.11092258970986608,Undergraduate,Self-study,27.4,10.562686306064547,84.51690329966422,Paper,71.13561306844743,76.31198260201064,Pass,80.86423710992202,1.0,1,0
